Navn;Stasjon;Tid(norsk normaltid);Homogenisert middeltemperatur (mnd);Homogenisert middeltemperatur, avvik fra normalen 1961-1990 (mnd)
Halten Fyr;SN71850;06.2018;9,8;-0,4
Halten Fyr;SN71850;07.2018;14,2;2,2
Halten Fyr;SN71850;08.2018;13,6;0,9
Halten Fyr;SN71850;09.2018;11,7;1,3
Halten Fyr;SN71850;10.2018;8,1;0,3
Halten Fyr;SN71850;11.2018;7,5;3,2
Halten Fyr;SN71850;12.2018;3,9;1,3
Halten Fyr;SN71850;01.2019;2;0,3
Halten Fyr;SN71850;02.2019;3,8;2,2
Halten Fyr;SN71850;03.2019;2,6;0,1
Halten Fyr;SN71850;04.2019;6,9;2,7
Halten Fyr;SN71850;05.2019;7,1;-0,4
Halten Fyr;SN71850;06.2019;11,3;1,1
Halten Fyr;SN71850;07.2019;12,9;0,9
Halten Fyr;SN71850;08.2019;14,2;1,5
Halten Fyr;SN71850;09.2019;11,4;1
Halten Fyr;SN71850;10.2019;7,4;-0,4
Halten Fyr;SN71850;11.2019;3,6;-0,7
Halten Fyr;SN71850;12.2019;4,9;2,3
Halten Fyr;SN71850;01.2020;5,7;4
Halten Fyr;SN71850;02.2020;3,7;2,1
Halten Fyr;SN71850;03.2020;3,5;1
Halten Fyr;SN71850;04.2020;4,9;0,7
Halten Fyr;SN71850;05.2020;6,4;-1,1
Halten Fyr;SN71850;06.2020;13,1;2,9
Halten Fyr;SN71850;07.2020;12,6;0,6
Halten Fyr;SN71850;08.2020;13,7;1
Halten Fyr;SN71850;09.2020;11,6;1,2
Halten Fyr;SN71850;10.2020;9;1,2
Halten Fyr;SN71850;11.2020;7,7;3,4
Halten Fyr;SN71850;12.2020;5,6;3
Halten Fyr;SN71850;01.2021;1,3;-0,4
Halten Fyr;SN71850;02.2021;1,8;0,2
Halten Fyr;SN71850;03.2021;4,3;1,8
Halten Fyr;SN71850;04.2021;4,2;-0,1
Halten Fyr;SN71850;05.2021;7,9;0,4
Halten Fyr;SN71850;06.2021;11,9;1,7
Halten Fyr;SN71850;07.2021;14,1;2,1
Halten Fyr;SN71850;08.2021;14;1,2
Hitra - Sandstad Ii;SN65451;08.2017;13,8;-
Hitra - Sandstad Ii;SN65451;09.2017;13,4;-
Hitra - Sandstad Ii;SN65451;10.2017;8,8;-
Hitra - Sandstad Ii;SN65451;11.2017;3,7;-
Hitra - Sandstad Ii;SN65451;12.2017;2;-
Hitra - Sandstad Ii;SN65451;01.2018;1,8;-
Hitra - Sandstad Ii;SN65451;02.2018;0,9;-
Hitra - Sandstad Ii;SN65451;03.2018;0,1;-
Hitra - Sandstad Ii;SN65451;04.2018;5,7;-
Hitra - Sandstad Ii;SN65451;05.2018;11,3;-
Hitra - Sandstad Ii;SN65451;06.2018;10,5;-
Hitra - Sandstad Ii;SN65451;07.2018;15,4;-
Hitra - Sandstad Ii;SN65451;08.2018;13,3;-
Hitra - Sandstad Ii;SN65451;09.2018;11,4;-
Hitra - Sandstad Ii;SN65451;10.2018;7,3;-
Hitra - Sandstad Ii;SN65451;11.2018;6,9;-
Hitra - Sandstad Ii;SN65451;12.2018;2,6;-
Hitra - Sandstad Ii;SN65451;01.2019;0,9;-
Hitra - Sandstad Ii;SN65451;02.2019;3,3;-
Hitra - Sandstad Ii;SN65451;03.2019;1,9;-
Hitra - Sandstad Ii;SN65451;04.2019;7,8;-
Hitra - Sandstad Ii;SN65451;05.2019;7,4;-
Hitra - Sandstad Ii;SN65451;06.2019;12,5;-
Hitra - Sandstad Ii;SN65451;07.2019;14;-
Hitra - Sandstad Ii;SN65451;08.2019;14,5;-
Hitra - Sandstad Ii;SN65451;09.2019;10,7;-
Hitra - Sandstad Ii;SN65451;10.2019;6,5;-
Hitra - Sandstad Ii;SN65451;11.2019;1,8;-
Hitra - Sandstad Ii;SN65451;12.2019;3,5;-
Hitra - Sandstad Ii;SN65451;01.2020;4,8;-
Hitra - Sandstad Ii;SN65451;02.2020;2,9;-
Hitra - Sandstad Ii;SN65451;03.2020;3,4;-
Hitra - Sandstad Ii;SN65451;04.2020;4,7;-
Hitra - Sandstad Ii;SN65451;05.2020;7,1;-
Hitra - Sandstad Ii;SN65451;06.2020;15,2;-
Hitra - Sandstad Ii;SN65451;07.2020;12,9;-
Hitra - Sandstad Ii;SN65451;08.2020;14;-
Hitra - Sandstad Ii;SN65451;09.2020;11,3;-
Hitra - Sandstad Ii;SN65451;10.2020;8,2;-
Hitra - Sandstad Ii;SN65451;11.2020;7,1;-
Hitra - Sandstad Ii;SN65451;12.2020;5,1;-
Hitra - Sandstad Ii;SN65451;01.2021;-0,1;-
Hitra - Sandstad Ii;SN65451;02.2021;0,7;-
Hitra - Sandstad Ii;SN65451;03.2021;3,9;-
Hitra - Sandstad Ii;SN65451;04.2021;3,6;-
Hitra - Sandstad Ii;SN65451;05.2021;8,8;-
Hitra - Sandstad Ii;SN65451;06.2021;12,8;-
Hitra - Sandstad Ii;SN65451;07.2021;15,7;-
Hitra - Sandstad Ii;SN65451;08.2021;14,2;-
Høylandet - Drageidet;SN72800;01.2005;-0,6;5,9
Høylandet - Drageidet;SN72800;02.2005;-3,7;2,3
Høylandet - Drageidet;SN72800;03.2005;-2,9;-0,9
Høylandet - Drageidet;SN72800;04.2005;3,6;1,6
Høylandet - Drageidet;SN72800;05.2005;6,6;-1,4
Høylandet - Drageidet;SN72800;06.2005;11,4;-1,1
Høylandet - Drageidet;SN72800;07.2005;16,5;2,7
Høylandet - Drageidet;SN72800;08.2005;13,4;0,4
Høylandet - Drageidet;SN72800;09.2005;10;1
Høylandet - Drageidet;SN72800;10.2005;6,8;1,8
Høylandet - Drageidet;SN72800;11.2005;3;4
Høylandet - Drageidet;SN72800;12.2005;-2,9;1,1
Klæbu Ii;SN68262;11.2019;-2,1;-
Klæbu Ii;SN68262;12.2019;0,5;-
Klæbu Ii;SN68262;01.2020;2,8;-
Klæbu Ii;SN68262;02.2020;0,6;-
Klæbu Ii;SN68262;03.2020;1,6;-
Klæbu Ii;SN68262;04.2020;3,7;-
Klæbu Ii;SN68262;05.2020;6,5;-
Klæbu Ii;SN68262;06.2020;17,3;-
Klæbu Ii;SN68262;07.2020;12,3;-
Klæbu Ii;SN68262;08.2020;14,1;-
Klæbu Ii;SN68262;09.2020;10,5;-
Klæbu Ii;SN68262;10.2020;6,4;-
Klæbu Ii;SN68262;11.2020;4,8;-
Klæbu Ii;SN68262;12.2020;2,2;-
Klæbu Ii;SN68262;01.2021;-6,6;-
Klæbu Ii;SN68262;02.2021;-5,1;-
Klæbu Ii;SN68262;03.2021;2;-
Klæbu Ii;SN68262;04.2021;2,4;-
Klæbu Ii;SN68262;05.2021;8,9;-
Klæbu Ii;SN68262;06.2021;14,1;-
Klæbu Ii;SN68262;07.2021;17,2;-
Klæbu Ii;SN68262;08.2021;13,7;-
Kongens Grube;SN10430;01.1893;-13,3;-
Kongens Grube;SN10430;02.1893;-13,7;-
Kongens Grube;SN10430;03.1893;-4,4;-
Kongens Grube;SN10430;04.1893;-1,4;-
Kongens Grube;SN10430;05.1893;2,3;-
Kongens Grube;SN10430;06.1893;7,1;-
Kongens Grube;SN10430;07.1893;9,7;-
Kongens Grube;SN10430;08.1893;7,3;-
Kongens Grube;SN10430;09.1893;2;-
Kongens Grube;SN10430;10.1893;0;-
Kongens Grube;SN10430;11.1893;-5,1;-
Kongens Grube;SN10430;12.1893;-5,2;-
Kongens Grube;SN10430;01.1894;-7,7;-
Kongens Grube;SN10430;02.1894;-8;-
Kongens Grube;SN10430;03.1894;-3,3;-
Kongens Grube;SN10430;04.1894;1,5;-
Kongens Grube;SN10430;05.1894;2,2;-
Kongens Grube;SN10430;06.1894;9,4;-
Kongens Grube;SN10430;07.1894;12,7;-
Kongens Grube;SN10430;08.1894;8,2;-
Kongens Grube;SN10430;09.1894;3;-
Kongens Grube;SN10430;10.1894;-2,3;-
Kongens Grube;SN10430;11.1894;-3,5;-
Kongens Grube;SN10430;12.1894;-6;-
Kongens Grube;SN10430;01.1895;-12,7;-
Kongens Grube;SN10430;02.1895;-12,6;-
Kongens Grube;SN10430;03.1895;-8,3;-
Kongens Grube;SN10430;04.1895;-1,4;-
Kongens Grube;SN10430;05.1895;5,8;-
Kongens Grube;SN10430;06.1895;8,8;-
Kongens Grube;SN10430;07.1895;9,1;-
Kongens Grube;SN10430;08.1895;8,3;-
Kongens Grube;SN10430;09.1895;5,8;-
Kongens Grube;SN10430;10.1895;-2,4;-
Kongens Grube;SN10430;11.1895;-4,9;-
Kongens Grube;SN10430;12.1895;-9,7;-
Kongens Grube;SN10430;01.1896;-7,6;-
Kongens Grube;SN10430;02.1896;-6,8;-
Kongens Grube;SN10430;03.1896;-6,7;-
Kongens Grube;SN10430;04.1896;-1,2;-
Kongens Grube;SN10430;05.1896;2,3;-
Kongens Grube;SN10430;06.1896;9;-
Kongens Grube;SN10430;07.1896;11,7;-
Kongens Grube;SN10430;08.1896;7,8;-
Kongens Grube;SN10430;09.1896;5,4;-
Kongens Grube;SN10430;10.1896;-1,1;-
Kongens Grube;SN10430;11.1896;-6,5;-
Kongens Grube;SN10430;12.1896;-11,4;-
Kongens Grube;SN10430;01.1897;-13,1;-
Kongens Grube;SN10430;02.1897;-8,3;-
Kongens Grube;SN10430;03.1897;-9,1;-
Kongens Grube;SN10430;04.1897;-1,9;-
Kongens Grube;SN10430;05.1897;3,3;-
Kongens Grube;SN10430;06.1897;7,3;-
Kongens Grube;SN10430;07.1897;11,2;-
Kongens Grube;SN10430;08.1897;10,5;-
Kongens Grube;SN10430;09.1897;4,1;-
Kongens Grube;SN10430;10.1897;1,2;-
Kongens Grube;SN10430;11.1897;-4,7;-
Kongens Grube;SN10430;12.1897;-6,2;-
Kongens Grube;SN10430;01.1898;-4,6;-
Kongens Grube;SN10430;02.1898;-11;-
Kongens Grube;SN10430;03.1898;-8,6;-
Kongens Grube;SN10430;04.1898;-3,7;-
Kongens Grube;SN10430;05.1898;1,7;-
Kongens Grube;SN10430;06.1898;7,6;-
Kongens Grube;SN10430;07.1898;7,2;-
Kongens Grube;SN10430;08.1898;7,8;-
Kongens Grube;SN10430;09.1898;5,2;-
Kongens Grube;SN10430;10.1898;-0,4;-
Kongens Grube;SN10430;11.1898;-6,2;-
Kongens Grube;SN10430;12.1898;-7;-
Kongens Grube;SN10430;01.1899;-10;-
Kongens Grube;SN10430;02.1899;-8,8;-
Kongens Grube;SN10430;03.1899;-9,8;-
Kongens Grube;SN10430;04.1899;-4,2;-
Kongens Grube;SN10430;05.1899;-0,3;-
Kongens Grube;SN10430;06.1899;7;-
Kongens Grube;SN10430;07.1899;11,2;-
Kongens Grube;SN10430;08.1899;6,9;-
Kongens Grube;SN10430;09.1899;3,6;-
Kongens Grube;SN10430;10.1899;-1,3;-
Kongens Grube;SN10430;11.1899;-2,9;-
Kongens Grube;SN10430;12.1899;-11,7;-
Kongens Grube;SN10430;01.1900;-10,2;-
Kongens Grube;SN10430;02.1900;-16,4;-
Kongens Grube;SN10430;03.1900;-7,5;-
Kongens Grube;SN10430;04.1900;-4,7;-
Kongens Grube;SN10430;05.1900;-0,5;-
Kongens Grube;SN10430;06.1900;8,8;-
Kongens Grube;SN10430;07.1900;8,3;-
Kongens Grube;SN10430;08.1900;8;-
Kongens Grube;SN10430;09.1900;3,7;-
Kongens Grube;SN10430;10.1900;-1,3;-
Kongens Grube;SN10430;11.1900;-5,4;-
Kongens Grube;SN10430;12.1900;-7,4;-
Kongens Grube;SN10430;01.1901;-9,8;-
Kongens Grube;SN10430;02.1901;-11,3;-
Kongens Grube;SN10430;03.1901;-8,1;-
Kongens Grube;SN10430;04.1901;-1,6;-
Kongens Grube;SN10430;05.1901;4,2;-
Kongens Grube;SN10430;06.1901;8,7;-
Kongens Grube;SN10430;07.1901;15,1;-
Kongens Grube;SN10430;08.1901;9,7;-
Kongens Grube;SN10430;09.1901;7,3;-
Kongens Grube;SN10430;10.1901;2,5;-
Kongens Grube;SN10430;11.1901;-6,7;-
Kongens Grube;SN10430;12.1901;-11,5;-
Kongens Grube;SN10430;01.1902;-7,2;-
Kongens Grube;SN10430;02.1902;-9,9;-
Kongens Grube;SN10430;03.1902;-8,1;-
Kongens Grube;SN10430;04.1902;-3,4;-
Kongens Grube;SN10430;05.1902;0,4;-
Kongens Grube;SN10430;06.1902;6,7;-
Kongens Grube;SN10430;07.1902;6,3;-
Kongens Grube;SN10430;08.1902;6,2;-
Kongens Grube;SN10430;09.1902;2,7;-
Kongens Grube;SN10430;10.1902;-1,9;-
Kongens Grube;SN10430;11.1902;-5,3;-
Kongens Grube;SN10430;12.1902;-8,9;-
Kongens Grube;SN10430;01.1903;-9,6;-
Kongens Grube;SN10430;02.1903;-5,6;-
Kongens Grube;SN10430;03.1903;-3,7;-
Kongens Grube;SN10430;04.1903;-3,8;-
Kongens Grube;SN10430;05.1903;2,9;-
Kongens Grube;SN10430;06.1903;6,3;-
Kongens Grube;SN10430;07.1903;8,8;-
Kongens Grube;SN10430;08.1903;7,4;-
Kongens Grube;SN10430;09.1903;7,1;-
Kongens Grube;SN10430;10.1903;-3;-
Kongens Grube;SN10430;11.1903;-5;-
Kongens Grube;SN10430;12.1903;-7,2;-
Kongens Grube;SN10430;01.1904;-6,9;-
Kongens Grube;SN10430;02.1904;-13,8;-
Kongens Grube;SN10430;03.1904;-8,1;-
Kongens Grube;SN10430;04.1904;-1,7;-
Kongens Grube;SN10430;05.1904;1,2;-
Kongens Grube;SN10430;06.1904;5,9;-
Kongens Grube;SN10430;07.1904;9,2;-
Kongens Grube;SN10430;08.1904;7,8;-
Kongens Grube;SN10430;09.1904;6,2;-
Kongens Grube;SN10430;10.1904;0,3;-
Kongens Grube;SN10430;11.1904;-7,4;-
Kongens Grube;SN10430;12.1904;-8,7;-
Kongens Grube;SN10430;01.1905;-10,5;-
Kongens Grube;SN10430;02.1905;-8;-
Kongens Grube;SN10430;03.1905;-5,3;-
Kongens Grube;SN10430;04.1905;-5,4;-
Kongens Grube;SN10430;05.1905;2;-
Kongens Grube;SN10430;06.1905;10,4;-
Kongens Grube;SN10430;07.1905;9,4;-
Kongens Grube;SN10430;08.1905;7,5;-
Kongens Grube;SN10430;09.1905;4;-
Kongens Grube;SN10430;10.1905;-4,1;-
Kongens Grube;SN10430;11.1905;-6,2;-
Kongens Grube;SN10430;12.1905;-5;-
Kongens Grube;SN10430;01.1906;-8,3;-
Kongens Grube;SN10430;02.1906;-8,5;-
Kongens Grube;SN10430;03.1906;-7,3;-
Kongens Grube;SN10430;04.1906;-1,8;-
Kongens Grube;SN10430;05.1906;2,8;-
Kongens Grube;SN10430;06.1906;8,1;-
Kongens Grube;SN10430;07.1906;9,5;-
Kongens Grube;SN10430;08.1906;7,9;-
Kongens Grube;SN10430;09.1906;5,3;-
Kongens Grube;SN10430;10.1906;-0,1;-
Kongens Grube;SN10430;11.1906;-2,9;-
Kongens Grube;SN10430;12.1906;-8,7;-
Kongens Grube;SN10430;01.1907;-8,6;-
Kongens Grube;SN10430;02.1907;-8,4;-
Kongens Grube;SN10430;03.1907;-4,8;-
Kongens Grube;SN10430;04.1907;-2,1;-
Kongens Grube;SN10430;05.1907;0,7;-
Kongens Grube;SN10430;06.1907;7,9;-
Kongens Grube;SN10430;07.1907;8,2;-
Kongens Grube;SN10430;08.1907;5,7;-
Kongens Grube;SN10430;09.1907;4,2;-
Kongens Grube;SN10430;10.1907;4;-
Kongens Grube;SN10430;11.1907;-4,1;-
Kongens Grube;SN10430;12.1907;-11,5;-
Kongens Grube;SN10430;01.1908;-5,9;-
Kongens Grube;SN10430;02.1908;-6,7;-
Kongens Grube;SN10430;03.1908;-9;-
Kongens Grube;SN10430;04.1908;-2,8;-
Kongens Grube;SN10430;05.1908;1,8;-
Kongens Grube;SN10430;06.1908;6,6;-
Kongens Grube;SN10430;07.1908;10;-
Kongens Grube;SN10430;08.1908;8,9;-
Kongens Grube;SN10430;09.1908;4,9;-
Kongens Grube;SN10430;10.1908;1,3;-
Kongens Grube;SN10430;11.1908;-6,6;-
Kongens Grube;SN10430;12.1908;-7,2;-
Kongens Grube;SN10430;01.1909;-7,2;-
Kongens Grube;SN10430;02.1909;-8,3;-
Kongens Grube;SN10430;03.1909;-10,3;-
Kongens Grube;SN10430;04.1909;-4,3;-
Kongens Grube;SN10430;05.1909;-0,8;-
Kongens Grube;SN10430;06.1909;6,6;-
Kongens Grube;SN10430;07.1909;8,5;-
Kongens Grube;SN10430;08.1909;7,1;-
Kongens Grube;SN10430;09.1909;5,3;-
Kongens Grube;SN10430;10.1909;2;-
Kongens Grube;SN10430;11.1909;-6,6;-
Kongens Grube;SN10430;12.1909;-9,7;-
Kongens Grube;SN10430;01.1910;-10,5;-
Kongens Grube;SN10430;02.1910;-6,2;-
Kongens Grube;SN10430;03.1910;-4,3;-
Kongens Grube;SN10430;04.1910;-1,9;-
Kongens Grube;SN10430;05.1910;3,8;-
Kongens Grube;SN10430;06.1910;8,6;-
Kongens Grube;SN10430;07.1910;9,4;-
Kongens Grube;SN10430;08.1910;9;-
Kongens Grube;SN10430;09.1910;5,5;-
Kongens Grube;SN10430;10.1910;0,4;-
Kongens Grube;SN10430;11.1910;-6,6;-
Kongens Grube;SN10430;12.1910;-6,6;-
Kongens Grube;SN10430;01.1911;-7,9;-
Kongens Grube;SN10430;02.1911;-6,2;-
Kongens Grube;SN10430;03.1911;-6,1;-
Kongens Grube;SN10430;04.1911;-3;-
Kongens Grube;SN10430;05.1911;5,1;-
Kongens Grube;SN10430;06.1911;6,6;-
Kongens Grube;SN10430;07.1911;8,9;-
Kongens Grube;SN10430;08.1911;9,7;-
Kongens Grube;SN10430;09.1911;5,1;-
Kongens Grube;SN10430;10.1911;-1,5;-
Kongens Grube;SN10430;11.1911;-6,9;-
Kongens Grube;SN10430;12.1911;-5,6;-
Kongens Grube;SN10430;01.1912;-10,9;-
Kongens Grube;SN10430;02.1912;-8,1;-
Kongens Grube;SN10430;03.1912;-4,4;-
Kongens Grube;SN10430;04.1912;-3,8;-
Kongens Grube;SN10430;05.1912;1,4;-
Kongens Grube;SN10430;06.1912;9,1;-
Kongens Grube;SN10430;07.1912;12,5;-
Kongens Grube;SN10430;08.1912;8,9;-
Kongens Grube;SN10430;09.1912;3,8;-
Kongens Grube;SN10430;10.1912;-1,7;-
Kongens Grube;SN10430;11.1912;-5,9;-
Kongens Grube;SN10430;12.1912;-5,4;-
Kongens Grube;SN10430;01.1913;-12,8;-
Kongens Grube;SN10430;02.1913;-5,7;-
Kongens Grube;SN10430;03.1913;-5,5;-
Kongens Grube;SN10430;04.1913;-1,7;-
Kongens Grube;SN10430;05.1913;3,8;-
Kongens Grube;SN10430;06.1913;7,8;-
Kongens Grube;SN10430;07.1913;10;-
Kongens Grube;SN10430;08.1913;8,6;-
Kongens Grube;SN10430;09.1913;6;-
Kongens Grube;SN10430;10.1913;0,7;-
Kongens Grube;SN10430;11.1913;-2,2;-
Kongens Grube;SN10430;12.1913;-8,4;-
Kongens Grube;SN10430;01.1914;-8,3;-
Kongens Grube;SN10430;02.1914;-5,6;-
Kongens Grube;SN10430;03.1914;-7,3;-
Kongens Grube;SN10430;04.1914;-0,9;-
Kongens Grube;SN10430;05.1914;1,5;-
Kongens Grube;SN10430;06.1914;8,5;-
Kongens Grube;SN10430;07.1914;14,3;-
Kongens Grube;SN10430;08.1914;9,2;-
Kongens Grube;SN10430;09.1914;5,4;-
Kongens Grube;SN10430;10.1914;-1;-
Kongens Grube;SN10430;11.1914;-6,5;-
Kongens Grube;SN10430;12.1914;-5,8;-
Kongens Grube;SN10430;01.1915;-10,6;-
Kongens Grube;SN10430;02.1915;-7,4;-
Kongens Grube;SN10430;03.1915;-9,4;-
Kongens Grube;SN10430;04.1915;-3;-
Kongens Grube;SN10430;05.1915;-1;-
Kongens Grube;SN10430;06.1915;4,3;-
Kongens Grube;SN10430;07.1915;8,9;-
Kongens Grube;SN10430;08.1915;8,3;-
Kongens Grube;SN10430;09.1915;3;-
Kongens Grube;SN10430;10.1915;-2,4;-
Kongens Grube;SN10430;11.1915;-6,2;-
Kongens Grube;SN10430;12.1915;-14,8;-
Kongens Grube;SN10430;01.1916;-7,7;-
Kongens Grube;SN10430;02.1916;-9,3;-
Kongens Grube;SN10430;03.1916;-9,5;-
Kongens Grube;SN10430;04.1916;-1,6;-
Kongens Grube;SN10430;05.1916;1,8;-
Kongens Grube;SN10430;06.1916;6,6;-
Kongens Grube;SN10430;07.1916;11,4;-
Kongens Grube;SN10430;08.1916;7,7;-
Kongens Grube;SN10430;09.1916;3;-
Kongens Grube;SN10430;10.1916;-3,1;-
Kongens Grube;SN10430;11.1916;-3,3;-
Kongens Grube;SN10430;12.1916;-8,8;-
Kongens Grube;SN10430;01.1917;-11,8;-
Kongens Grube;SN10430;02.1917;-8;-
Kongens Grube;SN10430;03.1917;-9,8;-
Kongens Grube;SN10430;04.1917;-6;-
Kongens Grube;SN10430;05.1917;1,2;-
Kongens Grube;SN10430;06.1917;10,1;-
Kongens Grube;SN10430;07.1917;8,2;-
Kongens Grube;SN10430;08.1917;12,4;-
Kongens Grube;SN10430;09.1917;4,9;-
Kongens Grube;SN10430;10.1917;-0,5;-
Kongens Grube;SN10430;11.1917;-4,1;-
Kongens Grube;SN10430;12.1917;-8,2;-
Kongens Grube;SN10430;01.1918;-10,9;-
Kongens Grube;SN10430;02.1918;-8,5;-
Kongens Grube;SN10430;03.1918;-4,6;-
Kongens Grube;SN10430;04.1918;-1,7;-
Kongens Grube;SN10430;05.1918;3,5;-
Kongens Grube;SN10430;06.1918;5,9;-
Kongens Grube;SN10430;07.1918;10,9;-
Kongens Grube;SN10430;08.1918;9,2;-
Kongens Grube;SN10430;09.1918;2,9;-
Kongens Grube;SN10430;10.1918;1,2;-
Kongens Grube;SN10430;11.1918;-2,9;-
Kongens Grube;SN10430;12.1918;-8,7;-
Kongens Grube;SN10430;01.1919;-8,1;-
Kongens Grube;SN10430;02.1919;-9,8;-
Kongens Grube;SN10430;03.1919;-8,2;-
Kongens Grube;SN10430;04.1919;-3,5;-
Kongens Grube;SN10430;05.1919;6,2;-
Kongens Grube;SN10430;06.1919;6,9;-
Kongens Grube;SN10430;07.1919;11;-
Kongens Grube;SN10430;08.1919;5,9;-
Kongens Grube;SN10430;09.1919;4,5;-
Kongens Grube;SN10430;10.1919;-1,7;-
Kongens Grube;SN10430;11.1919;-9,3;-
Kongens Grube;SN10430;12.1919;-11,3;-
Kongens Grube;SN10430;01.1920;-8,3;-
Kongens Grube;SN10430;02.1920;-5,5;-
Kongens Grube;SN10430;03.1920;-2,6;-
Kongens Grube;SN10430;04.1920;-1,5;-
Kongens Grube;SN10430;05.1920;4,4;-
Kongens Grube;SN10430;06.1920;6,7;-
Kongens Grube;SN10430;07.1920;9,8;-
Kongens Grube;SN10430;08.1920;7,5;-
Kongens Grube;SN10430;09.1920;5,9;-
Kongens Grube;SN10430;10.1920;0,6;-
Kongens Grube;SN10430;11.1920;-3,5;-
Kongens Grube;SN10430;12.1920;-7,2;-
Kongens Grube;SN10430;01.1921;-8;-
Kongens Grube;SN10430;02.1921;-7,1;-
Kongens Grube;SN10430;03.1921;-3,7;-
Kongens Grube;SN10430;04.1921;0,1;-
Kongens Grube;SN10430;05.1921;3,8;-
Kongens Grube;SN10430;06.1921;4,2;-
Kongens Grube;SN10430;07.1921;7,6;-
Kongens Grube;SN10430;08.1921;7,4;-
Kongens Grube;SN10430;09.1921;4;-
Kongens Grube;SN10430;10.1921;0,5;-
Kongens Grube;SN10430;11.1921;-6,8;-
Kongens Grube;SN10430;12.1921;-6,1;-
Kongens Grube;SN10430;01.1922;-11,8;-
Kongens Grube;SN10430;02.1922;-9,8;-
Kongens Grube;SN10430;03.1922;-7;-
Kongens Grube;SN10430;04.1922;-4,6;-
Kongens Grube;SN10430;05.1922;1,5;-
Kongens Grube;SN10430;06.1922;6,2;-
Kongens Grube;SN10430;07.1922;9,6;-
Kongens Grube;SN10430;08.1922;7,6;-
Kongens Grube;SN10430;09.1922;3,7;-
Kongens Grube;SN10430;10.1922;-1,8;-
Kongens Grube;SN10430;11.1922;-4,1;-
Kongens Grube;SN10430;12.1922;-4,8;-
Kongens Grube;SN10430;01.1923;-6,5;-
Kongens Grube;SN10430;02.1923;-12,3;-
Kongens Grube;SN10430;03.1923;-4,8;-
Kongens Grube;SN10430;04.1923;-4,2;-
Kongens Grube;SN10430;05.1923;0;-
Kongens Grube;SN10430;06.1923;1,9;-
Kongens Grube;SN10430;07.1923;10,4;-
Kongens Grube;SN10430;08.1923;7,2;-
Kongens Grube;SN10430;09.1923;4,2;-
Kongens Grube;SN10430;10.1923;-0,2;-
Kongens Grube;SN10430;11.1923;-6,6;-
Kongens Grube;SN10430;12.1923;-10,1;-
Kongens Grube;SN10430;01.1924;-8,9;-
Kongens Grube;SN10430;02.1924;-10,4;-
Kongens Grube;SN10430;03.1924;-9,8;-
Kongens Grube;SN10430;04.1924;-4,7;-
Kongens Grube;SN10430;05.1924;1,2;-
Kongens Grube;SN10430;06.1924;5,4;-
Kongens Grube;SN10430;07.1924;10,4;-
Kongens Grube;SN10430;08.1924;9,5;-
Kongens Grube;SN10430;09.1924;6;-
Kongens Grube;SN10430;10.1924;2,1;-
Kongens Grube;SN10430;11.1924;-3;-
Kongens Grube;SN10430;12.1924;-4;-
Kongens Grube;SN10430;01.1925;-5,4;-
Kongens Grube;SN10430;02.1925;-6,7;-
Kongens Grube;SN10430;03.1925;-8,8;-
Kongens Grube;SN10430;04.1925;-1,9;-
Kongens Grube;SN10430;05.1925;3,3;-
Kongens Grube;SN10430;06.1925;7;-
Kongens Grube;SN10430;07.1925;13,4;-
Kongens Grube;SN10430;08.1925;9,1;-
Kongens Grube;SN10430;09.1925;5;-
Kongens Grube;SN10430;10.1925;-2,5;-
Kongens Grube;SN10430;11.1925;-7,8;-
Kongens Grube;SN10430;12.1925;-9,9;-
Kongens Grube;SN10430;01.1926;-9,9;-
Kongens Grube;SN10430;02.1926;-9,7;-
Kongens Grube;SN10430;03.1926;-5,8;-
Kongens Grube;SN10430;04.1926;-0,7;-
Kongens Grube;SN10430;05.1926;1;-
Kongens Grube;SN10430;06.1926;7,8;-
Kongens Grube;SN10430;07.1926;10,4;-
Kongens Grube;SN10430;08.1926;9,3;-
Kongens Grube;SN10430;09.1926;4,2;-
Kongens Grube;SN10430;10.1926;-4;-
Kongens Grube;SN10430;11.1926;-3,7;-
Kongens Grube;SN10430;12.1926;-7,3;-
Kongens Grube;SN10430;01.1927;-7,5;-
Kongens Grube;SN10430;02.1927;-7,8;-
Kongens Grube;SN10430;03.1927;-4;-
Kongens Grube;SN10430;04.1927;-4,7;-
Kongens Grube;SN10430;05.1927;-1,3;-
Kongens Grube;SN10430;06.1927;4,4;-
Kongens Grube;SN10430;07.1927;12;-
Kongens Grube;SN10430;08.1927;10,5;-
Kongens Grube;SN10430;09.1927;4,4;-
Kongens Grube;SN10430;10.1927;-1,3;-
Kongens Grube;SN10430;11.1927;-8,2;-
Kongens Grube;SN10430;12.1927;-10,7;-
Kongens Grube;SN10430;01.1928;-9,2;-
Kongens Grube;SN10430;02.1928;-8;-
Kongens Grube;SN10430;03.1928;-5,9;-
Kongens Grube;SN10430;04.1928;-1,6;-
Kongens Grube;SN10430;05.1928;1,7;-
Kongens Grube;SN10430;06.1928;4,4;-
Kongens Grube;SN10430;07.1928;6,7;-
Kongens Grube;SN10430;08.1928;7,1;-
Kongens Grube;SN10430;09.1928;4,2;-
Kongens Grube;SN10430;10.1928;-0,3;-
Kongens Grube;SN10430;11.1928;-5,1;-
Kongens Grube;SN10430;12.1928;-7,6;-
Kongens Grube;SN10430;01.1929;-10,5;-
